MS4GC Version 1.04
command = MS4GC -edgepos start -file examples/clock_start -clock 0.48 0.51 2
language = en
timebase: 1.0 [ms]
edgepos = start
ramp = 1%
high = 5.0 [V]
low = 0.0 [V]
clock-low-time = 0.48 [ms]
clock-high-time = 0.51 [ms]
clocks = 2
0.0 0.0
0.48 0.0
0.49 5.0
0.99 5.0
1.0 0.0
1.47 0.0
1.48 5.0
1.98 5.0
1.99 0.0
